steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
10,15,3,5,True,True,11,480,100,500,0.02,15,50,0.4,29.61854670000048,0.8948996000008265,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,440,100,500,0.02,15,50,0.4,29.2115088999999,0.8913639999991574,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,10,460,100,500,0.02,15,50,0.4,27.35302910000064,0.8676453000007314,0.059250905812596934,5.991820853156841,102.22132038074378
10,15,3,5,True,True,11,600,100,500,0.02,20,50,0.4,30.207763800000066,0.8942679999991014,0.059186388843651426,5.981699836529681,101.99437473449395
10,15,3,5,True,True,11,500,100,500,0.01,15,50,0.4,29.25106450000021,0.8294372999989719,0.060039322955411666,6.084719404507899,102.84585457026046
10,15,3,5,True,True,11,360,100,500,0.02,15,50,0.4,28.583374200000435,0.91685200000029,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,10,380,100,500,0.02,15,50,0.4,27.407614699999613,0.8684469999998328,0.059250905812596934,5.991820853156841,102.22132038074378
10,15,3,5,True,True,11,460,100,500,0.02,15,50,0.30000000000000004,29.72559430000092,0.9488707000009526,0.06026098737450898,6.109121979460557,105.15848853423627
10,15,3,5,True,True,11,260,100,500,0.02,20,50,0.4,28.703068599998915,0.9599038999995173,0.059186388843651426,5.981699836529681,101.99437473449395
10,15,3,5,True,True,11,600,100,500,0.02,15,50,0.4,30.95215929999904,0.9483523999988392,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,9,600,100,500,0.02,15,50,0.4,25.751214400000208,0.8268786000007822,0.059361766801091106,6.003854203514512,102.7359541341829
10,15,3,5,True,True,11,180,100,500,0.02,15,50,0.4,27.688508100000945,0.9844320000001971,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,560,100,500,0.02,20,50,0.4,31.170802899999217,0.9292750000013257,0.059186388843651426,5.981699836529681,101.99437473449395
10,15,3,5,True,True,11,460,100,500,0.01,15,50,0.4,29.24645469999996,0.8292183999983536,0.060039322955411666,6.084719404507899,102.84585457026046
10,15,3,5,True,True,10,720,100,500,0.02,15,50,0.4,30.416537000000062,0.9044825999999375,0.059250905812596934,5.991820853156841,102.22132038074378
10,15,3,5,True,True,11,160,150,500,0.02,20,50,0.4,24.522677800000565,0.8924809000009191,0.05918170206089143,5.9935096072718475,102.0905689352509
10,15,3,5,True,True,12,500,150,500,0.01,15,50,0.4,26.073383299999477,0.825089000000844,0.060184375588261674,6.111967456859332,103.23930519046262
10,15,3,5,True,True,5,660,100,500,0.02,10,50,0.4,13.359810699999798,0.5877182000003813,0.06080145854679063,6.1757112147444975,106.56567254591464
10,15,3,5,True,True,11,320,100,500,0.02,15,50,0.30000000000000004,28.69482329999937,0.9907155000000785,0.06026098737450898,6.109121979460557,105.15848853423627
10,15,3,5,True,True,11,580,100,500,0.02,15,50,0.4,31.083350700000665,1.0189666000005673,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,420,150,500,0.02,15,50,0.4,25.75735480000185,0.9251440000007278,0.059161875086894536,5.989004824050015,101.90218669670722
10,15,3,5,True,True,11,420,150,500,0.02,15,50,0.4,25.75450760000149,0.8820142000004125,0.059161875086894536,5.989004824050015,101.90218669670722
10,15,3,5,True,True,12,420,150,500,0.02,10,50,0.4,26.900482600000032,0.9373840999987806,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,380,150,500,0.02,10,50,0.4,27.11749680000048,0.9041952999996283,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,400,150,500,0.01,10,50,0.4,25.935332400000334,0.7913527999990038,0.060156346460990676,6.1088916287704125,103.10126390162227
10,15,3,5,True,True,12,320,150,500,0.02,10,50,0.4,26.474653300000682,0.9391344999994544,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,300,150,500,0.02,10,50,0.4,25.696740900000805,0.8729707000011331,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,300,150,500,0.02,10,50,0.4,25.3368358000007,0.8582070000011299,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,320,150,200,0.02,10,50,0.4,9.925164999999652,0.2911524000001009,0.06110791374566371,6.199791746337741,104.363139163342
10,15,3,5,True,True,12,240,150,500,0.02,10,50,0.4,25.14918040000066,0.8835362999998324,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,220,150,500,0.02,10,50,0.4,25.705204400001094,0.9243323000009696,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,220,150,500,0.02,10,50,0.4,25.345091400000456,0.8782282000001942,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,200,150,500,0.02,10,50,0.4,24.75648210000145,0.8649141999985659,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,200,150,500,0.02,10,50,0.4,25.155026699998416,0.9039034999996147,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,3,True,True,12,200,150,500,0.02,10,50,0.4,42.243103099999644,1.5096358000000691,0.05985394982881446,6.059888827521342,106.4715567327344
10,15,3,5,True,True,12,120,150,500,0.02,10,50,0.4,24.486112099999445,0.8915898000004745,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,260,150,500,0.02,10,50,0.4,25.19580770000084,0.8663221999995585,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,60,150,500,0.02,10,10,0.4,24.68554949999907,0.9061480999998821,0.05913443956242942,5.99011922083915,102.51502910736785
